,東京都,□,百貨店（総務担当）,お客様の様子,・新型コロナウイルス感染症に対する意識より物価高への危機感や警戒感の方に客の関心が高まっているように感じる。客の消費行動も慎重になってきており、今月の景気動向としては、良くも悪くもなく、横ばいである。比較的付加価値の高いブランド品等の動きは引き続き好調であるが、衣食住の基本商材に関しては、前年と比較しても良いとはいえない（東京都）。,
,東京都,□,百貨店（営業担当）,来客数の動き,・コロナ禍以降の購買意欲は継続して高く、来客数が増加し、結果として売上も好調に推移している。インバウンドも増え、体感として土日は久々に混雑した印象を持っている（東京都）。,
,東京都,□,百貨店（営業担当）,単価の動き,・ここ３か月間、消費は堅調である。購買人数は前年に比べて減少傾向にあるが、反面、１人当たりの単価は高い傾向にある（東京都）。,
,東京都,□,百貨店（経営企画担当）,販売量の動き,・服飾雑貨、宝飾品の堅調に加え、婦人、紳士アパレルの動きが良く、商品カテゴリー別では前年比で２けたの伸びを見せている一方、食料品についてはお歳暮ギフトが厳しく、ほぼ前年並みであり、商材ごとに好不調のばらつきがみられる。食料品の値上げも続き、環境も厳しい（東京都）。,
,,□,百貨店（企画宣伝担当）,来客数の動き,・新型コロナウイルスの新規感染者数が日ごとに増えるなか、来客数の伸びが鈍化している。,
,,□,スーパー（経営者）,来客数の動き,・このところいつも同じだが、やや悪い状態がずっと続いており、それが常態化しているので、なかなか良い方向には向かわない。先の見通しも良くない。,
,,□,スーパー（店長）,販売量の動き,・日によって気温差が大きいため、冬物商材の売行きが想定以上に伸びていない。また、値上げの影響により販売の売価によって売上が左右される場合がある。,
,東京都,□,スーパー（店員）,単価の動き,・調味料などの販売価格が若干上がっているなか、客単価は上がっているが、販売量は逆に５％くらい減っているように感じる（東京都）。,
,,□,スーパー（総務担当）,お客様の様子,・今月は、衣料、住まいの品、食品トータルで前年より１～２％悪い。単価は前年並みだが、来客数が若干落ちている。特に好調な商材は、簡便な食料品、服飾雑貨などの軽衣料である。逆に、素材関係の食品と、気温が高いために重衣料が不調となっている。,
,,□,スーパー（総務担当）,お客様の様子,・いろいろな物が値上げになり、家計を圧迫している。,
,東京都,□,スーパー（営業担当）,単価の動き,・１品当たりの単価は確実に上がっているが、販売量並びに来客数はそれと反比例するように鈍化しているのが現状である（東京都）。,
,,□,スーパー（仕入担当）,販売量の動き,・値上げの波により販売点数が減少している。電気料金が３割ほど値上げされ、利益を圧迫している。,
