,,○,通信会社（営業担当）,お客様の様子,・客へのアプローチの際、新型コロナウイルス起因の拒否感は薄れつつあるように感じられる。営業活動自体も新型コロナウイルス発生前の状況に戻りつつある。,
,東京都,○,通信会社（経営企画担当）,販売量の動き,・案件獲得数の増加がみられるものの、四半期における終了案件もあるため、微妙なところである（東京都）。,
,,○,通信会社（局長）,販売量の動き,・在宅勤務者も継続しているため、インターネット回線の需要がある。,
,東京都,○,通信会社（管理担当）,お客様の様子,・ＤＸ化の浸透により、関心は高まっているものの、新型コロナウイルスの感染拡大や半導体不足、ロシアのウクライナ侵攻による予測不能な状況の影響などで、取組には温度差がある（東京都）。,
,,○,ゴルフ場（経営者）,来客数の動き,・規制がない久しぶりのゴールデンウィークは、各日まんべんなく来場があった。テレビでは旅行者が多いとの報道があり、郊外型の当店舗では来客数が落ちると想定していたものの、それほどの落ち込みはなかった。,
,,○,パチンコ店（経営者）,来客数の動き,・新型コロナウイルス感染者数は依然として収まっていないが、ウィズコロナ、ポストコロナに社会全体が向かいつつある。ゴールデンウィークを契機に、人々の動きが活発になっている。,
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・３年ぶりのゴールデンウィークは動きが良かった（東京都）。,
,,○,設計事務所（経営者）,それ以外,・新型コロナウイルスの影響で、今までは仕事の情報が入ってこなかったが、今月に入って行政からの指名が大変多くなっており、仕事はかなりプラス方向に向かっている。ただし、民間の仕事ではまだまだフリー客との打合せができない状態なので、これが少しでも前向きに進んでくれたら良い。,
,,○,設計事務所（経営者）,お客様の様子,・契約を更新してもらった案件と、新たに契約を結んだ案件がある。,
,,○,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約106％を達成し、３か月前と比べても約６％増加しており、やや良くなっている。ウッドショック、アイアンショックにより、大手住宅メーカー各社が相次いで建築費の値上げを発表しており、当社も来月から値上げせざるを得ない状況である。前月、前々月と景気は非常に悪い状況であったが、今まで検討していた客からの建築費値上げ前の駆け込み需要で販売が増えている。,
,,□,商店街（代表者）,販売量の動き,・商店街の人通りはかなり増えてきたように感じるが、来客数は余り増えていない。販売量も大体今までどおりである。もう少し何とかしたいと思っているが、なかなか思うようにいっていないというのが現実である。,
,,□,一般小売店［印章］（経営者）,来客数の動き,・最近、特に食品が目立つが、値上がりの話を耳にする。そうすると、やはり買物を控える人も相当多くなるのではないか。当店の商材は買い控えには該当しないかもしれないが、非常に厳しい環境であることは事実である。,
