,,○,一般レストラン（経営者）,来客数の動き,・３か月前と比べれば幾らか良くなっている。３か月前は新型コロナウイルス感染症の影響でなかなか売上が伸びず、客が自由に来られる状態でもなかった。今はそうしたことがないので、その分幾らか良くなってはいるが、やはり新型コロナウイルス感染症の発生前のような形には戻っていない。来客数も以前よりずっと減っている。,
,東京都,○,一般レストラン（経営者）,来客数の動き,・日本人の旅行客、インバウンドの来客数が増えており、天候も安定しているので、景気が上向きになっている（東京都）。,
,東京都,○,その他飲食［カフェ］（経営者）,来客数の動き,・来客数が増えたことと、卸先からの問合せが増えていることを実感している（東京都）。,
,,○,都市型ホテル（経営者）,来客数の動き,・宴会部門については、法人利用の動きが非常に鈍く、まだほとんど回復していないが、宿泊に関しては、新型コロナウイルスの新規感染者数が減少し、全国旅行支援も始まったので、売上がかなり良化している。,
,,○,都市型ホテル（スタッフ）,来客数の動き,・宿泊はいろいろな国の政策があって戻ってきているが、レストラン、特に宴会はまだまだ厳しい状況である。,
,,○,都市型ホテル（スタッフ）,販売量の動き,・新型コロナウイルスの新規感染者数の減少に伴い、まずレストランの予約が戻り始め、週末は満席になる日も見受けられるようになっている。宿泊についても、自治体の支援策などにより稼働率が急上昇し、週末は満室に近くなることも増えてきている。ただし、マンパワー不足により売り止めせざるを得ないケースがあり、それについては今後の課題だが、販売量は確実に増えてきている。,
,,○,旅行代理店（従業員）,お客様の様子,・新型コロナウイルスの感染状況が落ち着きつつあるなか、予定どおりの案件を実施できている。前年までは中止又は延期が数多く発生していたことを思うと、売上の見通しがつくことで安心して事業を行うことができている。,
,東京都,○,旅行代理店（従業員）,販売量の動き,・国内旅行は、全国旅行支援が追い風となり、需要がかなり回復傾向にある（東京都）。,
,東京都,○,旅行代理店（営業担当）,来客数の動き,・全国旅行支援も始まり、旅行の申込者数も増加している（東京都）。,
,,○,タクシー運転手,お客様の様子,・昼間は一般家庭、病院、会社からのオーダーがあり、平均している。夜は駅で客待ちをしているが、飲み屋からのオーダーは少しあるものの、まだまだ少ない。終電後の利用も少ないが、金曜、土曜の深夜の利用は良い。,
,東京都,○,タクシー運転手,来客数の動き,・政府による新型コロナウイルス感染症対策が緩和されてきていることと、世界的にも規制がなくなり訪日外国人が来るようになっていること、全国旅行支援が始まったことから、人の動きが大分出てきている。完全に良くなってはいないが、上向きであることは間違いない（東京都）。,
