,,▲,衣料品専門店（経営者）,・夏休みやお盆もあるが、しばらくは新型コロナウイルス感染症の影響が続くと考える。,
,,▲,家電量販店（店長）,・メーカーによる商品価格の値上げが続き、購入まで至らないケースが続きそうである。,
,,▲,乗用車販売店（役員）,・物価の上昇や新型コロナウイルス感染症の拡大に加え、所得がなかなか増えず、改善の見通しが立たないことから、やや悪くなるとみている。,
,,▲,自動車備品販売店（役員）,・政府の抜本的な対策がないと、長引く物価高で今後も消費の低迷が続き、更なる景気後退が起こるのではないかと考える。,
,,▲,一般レストラン（店長）,・新型コロナウイルス感染症の急拡大により、戻りつつあった客足が一気に減少した。感染のピークがみえないため不安である。,
,,▲,タクシー運転手,・新型コロナウイルス感染症の第７波による感染拡大が続くと考える。,
,,▲,通信会社（職員）,・物価上昇が影響すると考える。,
,,▲,テーマパーク（役員）,・現状の感染状況が続き、全国旅行支援の開始もずれ込むと、現状より更に悪化すると考える。,
,,▲,パチンコ店（経理）,・物価高に加え、新型コロナウイルス感染症の第７波で経済活動が低下するとみている。,
,,▲,その他レジャー施設［スポーツクラブ］（総支配人）,・スタッフ本人や家族が新型コロナウイルスに感染することで、勤務スケジュールの調整が困難になっている。代替スタッフの確保が難しい状況が非常に多くなっており、これが続けばプログラムの変更や休講にせざるを得ず、客離れが心配である。入会者は減少し、休会も更に増加している。,
,,▲,住宅販売会社（従業員）,・短期間に住宅価格が２割以上上昇しており、駆け込み受注は減少している。金利が上昇する可能性があり、今後受注する戸数は徐々に減少し、売上も減少すると見込んでいる。,
,,▲,住宅販売会社（従業員）,・新型コロナウイルスの感染再拡大で、客の様子にも変化が現れると考える。,
,,×,商店街（代表者）,・８月には新型コロナウイルス感染のピークが過ぎるといわれているが、過ぎた後に明るい未来が待っているとはとても思えない。何か手を打たないと、物価高と新型コロナウイルス感染症によるダブルパンチの影響が、徐々に深刻さを増してくると考える。,
,,×,商店街（代表者）,・過去のデータから考えると感染状況が落ち着くのは11月から翌年１月初旬で、この間にどれだけの売上を確保できるかが勝負である。しかし、飲食を伴う秋のイベントは今年も延期されることになった。例年３月末からの学生の卒業旅行シーズンは購入単価が低いため、難しい状況になると考える。,
,,×,スーパー（店舗管理）,・値上げの継続による購買意欲の低下が、買い控えにつながると考える。,
,,×,コンビニ（店長）,・７月はようやく新型コロナウイルスの新規感染者数が落ち着いて売上が回復したと安心していたが、７月の最終週の状態をみて危機感を募らせている。新型コロナウイルスの新規感染者数が過去最大になり、行動自粛の要請がなくても自主的に外出自粛をしていると思われるほど来客数が減少し、特に週末は先週比で１割以上減少している。この状況は確実に８月の売上に影響すると考える。,
