,東京都,□,経営コンサルタント,取引先の様子,・厳しい環境に変わりはない（東京都）。,
,,▲,出版・印刷・同関連産業（所長）,受注量や販売量の動き,・年末は繁忙期となるが、現状では予定する案件の引き合いが非常に少なく、厳しい状況である。,
,東京都,▲,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷などをしている。店頭売りと法人への納入がある。問屋には実際に受注した分を注文しているので、当店が注文を受けた内容が反映されるが、例月だと15万円くらいの支払であるところ、今月は10万円に満たないくらいしかなかった。会社の設立が受注の１つの動きではあるが、今月は設立印は２本だけで、ほかには正方形の角印が１本と、非常に注文が少ない（東京都）。,
,,▲,プラスチック製品製造業（経営者）,受注量や販売量の動き,・このところ受注量、売上共にやや下降気味になっている。動きが全体として悪くなっている。,
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・欧州や中国向けが激減している。,
,,▲,建設業（経営者）,受注価格や販売価格の動き,・人手不足に加えて、物価高騰の影響がある。,
,,▲,建設業（経営者）,受注価格や販売価格の動き,・材料の価格高騰により本見積りを出しても中止になったり、設計変更で縮小したりと、なかなか契約着工まで進まない。,
,東京都,▲,輸送業（経営者）,受注量や販売量の動き,・前年を下回り続けている（東京都）。,
,東京都,▲,輸送業（経営者）,受注量や販売量の動き,・３か月前より受注が確実に減っている（東京都）。,
,東京都,▲,不動産業（経営者）,競争相手の様子,・私鉄沿線のワンルーム賃貸の空室が増えているようである。駅近の１ＤＫで敷金礼金なし、広告費、２万円分のカードプレゼントと、オーナーは大変である。学生の数が減少しているとはいえ、普通の状況ではない（東京都）。,
,,▲,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・取引先の製造業の工場関係の動きが悪く、受注量が低調している。,
,,×,精密機械器具製造業（経営者）,受注量や販売量の動き,・３か月前と比べて受注量が10％減少している。特に、半導体装置関係が底の状態である。自動車関係は並である。建設機械関係もマイナス基調で利益が出ない。,
"雇用
関連

(南関東)",東京都,◎,人材派遣会社（営業担当）,求職者数の動き,・募集が新型コロナウイルス感染症の発生直後から約４倍になっている。正社員募集も増加している（東京都）。,
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比11％増加している。人材不足感の強い建設業、貨物運輸、技術サービス業での増加が目立つ。,
