,,○,税理士,取引先の様子,・各地で夏祭りや花火大会が４年ぶりに開催され、それに伴い人出も多くなっている。衣料品の売行きや飲食店の予約状況も好調なようである。猛暑により高齢者の外出が減ることは、ある程度景気に影響を与えている。,
,,○,その他サービス業［警備］（経営者）,取引先の様子,・受注が増えているが、人手不足で売上自体はそれほど伸びていない。,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・猛暑のために、来客数が減っている。,
,,□,出版・印刷・同関連産業（経営者）,それ以外,・原料や燃料の価格高騰に円安が拍車を掛けている。今後の対処が難しい。,
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・原材料等が値上がりしてきているなかで、まだ値上げが続くとみられるため、全体的に慎重な動きになる。,
,,□,プラスチック製品製造業（経営者）,取引先の様子,・今月は、順調だった医療品容器の受注が、アフターコロナの特需が一服して減少したことと、仕入価格の値上がりで利益が激減している。,
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・半導体製品の大口価格に下げ止まり感がある。,
,,□,建設業（経営者）,受注価格や販売価格の動き,・全体的に見て良い業種もあれば、停滞している業種もある。当社においては、最近やや停滞気味である。,
,,□,建設業（従業員）,受注量や販売量の動き,・受注量が増えても、燃料費などの高騰が続いているため、変化はない。,
,,□,輸送業（経理担当）,受注量や販売量の動き,・繁忙期に入り物量は増えているが、燃料費の高騰等で、苦しい状況は変わらない。,
,,□,輸送業（総務担当）,取引先の様子,・現在は閑散期により物量は少ないが、燃料価格は高騰しているため、収益が伸びない。,
,,□,金融業（従業員）,取引先の様子,・経済の活性化により、企業などの売上は伸びているものの、原材料の価格高騰により数値の方は決して上向きにはなっていない。,
,東京都,□,不動産業（従業員）,受注価格や販売価格の動き,・物価上昇で工事費が上がっているが、不動産販売価格は高値を維持している（東京都）。,
,東京都,□,広告代理店（経営者）,取引先の様子,・観光地の取引先飲食店などは、繁忙期に突入している感があるが、日常地域の店舗などは良くも悪くもなっていない。むしろ、体調不良者を含むスタッフ不足により営業に影響の出ている店などもある。制作会社としての仕事の受注量などは変わらないが、慢性的なスタッフ不足を嘆く関係会社は多い（東京都）。,
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・悪い状況は続いているものの、４月から６月と比べればまだましである（東京都）。,
,東京都,□,広告代理店（営業担当）,受注価格や販売価格の動き,・夏の各種イベントが復活し、前年と比べると売上も良い（東京都）。,
,東京都,□,税理士,それ以外,・夜、近隣駅まで商店街の飲食店を外からのぞきながら歩いているが、新型コロナウイルス感染症の影響で客入りの悪かった店も、新型コロナウイルス感染症が落ち着いたことで客が戻ってきている。ただし、４割くらいの人がまだマスクをしている状況で、以前は満席の店も多かったが、まだそこまでは客が戻っていない（東京都）。,
